entry,entry_id
THBS3,THBS3
POLD4,POLD4
ATP1A3,ATP1A3
PCDHB15,PCDHB15
THRSP,THRSP
YTHDF1,YTHDF1
MBD3L2,MBD3L2
TDRD6,TDRD6
CCSAP,CCSAP
SART3,SART3
FAM170A,FAM170A
ALOX15,ALOX15
VSTM4,VSTM4
ZKSCAN7,ZKSCAN7
CRCP,CRCP
IFFO2,IFFO2
ZNF559,ZNF559
ECE1,ECE1
REV1,REV1
EPHA3,EPHA3
RERE,RERE
GIGYF2,GIGYF2
KLHL6,KLHL6
PDSS1,PDSS1
RFESD,RFESD
DHTKD1,DHTKD1
ABCC4,ABCC4
FAM96B,FAM96B
PEA15,PEA15
SLC6A16,SLC6A16
ZNF335,ZNF335
ACY1,ACY1
EXOC6B,EXOC6B
PQLC2,PQLC2
KRT39,KRT39
COPS3,COPS3
AMY2B,AMY2B
DNTTIP2,DNTTIP2
CYP4V2,CYP4V2
ENSG00000254706,ENSG00000254706
C2orf54,C2orf54
TEX261,TEX261
TDP2,TDP2
CDK5RAP2,CDK5RAP2
RASSF8,RASSF8
ZNRF1,ZNRF1
ST6GALNAC3,ST6GALNAC3
KRT35,KRT35
POLD3,POLD3
AMN,AMN
CACNA1D,CACNA1D
EID3,EID3
ENSG00000267552,ENSG00000267552
BRF2,BRF2
ACP6,ACP6
MAGEC2,MAGEC2
CSH1,CSH1
ODAPH,ODAPH
MTRNR2L13,MTRNR2L13
POLR3F,POLR3F
MAP1A,MAP1A
CCDC153,CCDC153
ELMSAN1,ELMSAN1
LGALS9,LGALS9
TBC1D16,TBC1D16
CXorf36,CXorf36
GDF7,GDF7
APOA1,APOA1
ELF1,ELF1
TSPAN18,TSPAN18
SNAI1,SNAI1
TAAR5,TAAR5
CCDC107,CCDC107
RABL6,RABL6
SSBP3,SSBP3
ZC3H4,ZC3H4
C1orf53,C1orf53
UNC79,UNC79
SAT1,SAT1
ABCC11,ABCC11
ADCY7,ADCY7
EIF4A1,EIF4A1
EDN3,EDN3
QDPR,QDPR
ANAPC5,ANAPC5
BMP8A,BMP8A
CDC42BPG,CDC42BPG
IGKV3-15,IGKV3-15
BMP5,BMP5
CLDN18,CLDN18
FAM183A,FAM183A
PROSER1,PROSER1
OR1E2,OR1E2
TRPM8,TRPM8
BAZ2A,BAZ2A
FLYWCH1,FLYWCH1
ZNF414,ZNF414
CATSPER2,CATSPER2
HDAC1,HDAC1
OR13F1,OR13F1
RHOBTB3,RHOBTB3
VGLL2,VGLL2
KCNK4,KCNK4
OR4F6,OR4F6
CCNT2,CCNT2
NUAK2,NUAK2
CMKLR1,CMKLR1
ISCA1,ISCA1
CLEC3B,CLEC3B
SAMD4A,SAMD4A
SLC10A7,SLC10A7
CHD1,CHD1
CA6,CA6
PEX14,PEX14
ELMOD2,ELMOD2
ABCB7,ABCB7
ATP6AP2,ATP6AP2
SF3B5,SF3B5
OLIG1,OLIG1
SEPT12,SEPT12
TMEM43,TMEM43
CPT1A,CPT1A
GPATCH3,GPATCH3
RANBP10,RANBP10
PGLS,PGLS
NFIC,NFIC
MED18,MED18
PIK3R4,PIK3R4
FANK1,FANK1
DYTN,DYTN
SUSD1,SUSD1
HGNC:27282,HGNC:27282
PPP1R26,PPP1R26
RBMS2,RBMS2
CENPU,CENPU
FUT1,FUT1
MPHOSPH9,MPHOSPH9
NGRN,NGRN
RAET1L,RAET1L
PTGER3,PTGER3
ILKAP,ILKAP
RSPO3,RSPO3
C6orf201,C6orf201
TOPORS,TOPORS
MXD3,MXD3
OTOA,OTOA
LGALS16,LGALS16
TTPA,TTPA
ADGRF2,ADGRF2
TIAM1,TIAM1
POMT1,POMT1
KIAA1191,KIAA1191
ADAM12,ADAM12
KLHL30,KLHL30
TNS2,TNS2
RASSF3,RASSF3
GABPB1,GABPB1
SETD4,SETD4
ZKSCAN8,ZKSCAN8
ZNF785,ZNF785
NOL8,NOL8
FRMPD1,FRMPD1
DICER1,DICER1
ATP6V0A4,ATP6V0A4
CR1L,CR1L
RILPL2,RILPL2
TRAJ52,TRAJ52
GABRA6,GABRA6
T,T
ARHGAP6,ARHGAP6
FIG4,FIG4
BTBD18,BTBD18
BEST2,BEST2
NUP107,NUP107
TMEM155,TMEM155
NHEJ1,NHEJ1
C2orf72,C2orf72
CSK,CSK
BHLHE40,BHLHE40
SLC39A2,SLC39A2
SPAG9,SPAG9
MAB21L2,MAB21L2
SLC12A9,SLC12A9
KRTAP19-1,KRTAP19-1
IGF2R,IGF2R
WASHC2A,WASHC2A
IGSF8,IGSF8
MRPS18A,MRPS18A
IGF2BP3,IGF2BP3
GTPBP1,GTPBP1
PLSCR4,PLSCR4
TRIM35,TRIM35
AHR,AHR
EEF1AKMT2,EEF1AKMT2
CALHM1,CALHM1
SLC22A18AS,SLC22A18AS
GNPTAB,GNPTAB
SPNS2,SPNS2
FLNC,FLNC
RUVBL1,RUVBL1
SSX3,SSX3
PTGER1,PTGER1
SF3A2,SF3A2
MAGEB6,MAGEB6
TUBGCP4,TUBGCP4
TRBV30,TRBV30
PKP3,PKP3
HRASLS,HRASLS
TIMP1,TIMP1
S100A12,S100A12
CACNA2D1,CACNA2D1
FBLN1,FBLN1
ODF4,ODF4
MRGBP,MRGBP
PRG4,PRG4
ERICH3,ERICH3
DDX18,DDX18
ATP5G3,ATP5G3
WDR55,WDR55
AARSD1,AARSD1
HSD17B4,HSD17B4
ZDHHC5,ZDHHC5
GIPR,GIPR
SYDE2,SYDE2
SRSF5,SRSF5
IFT57,IFT57
ZNF300,ZNF300
STEAP3,STEAP3
PSG5,PSG5
PSMC2,PSMC2
CLMN,CLMN
GALNTL5,GALNTL5
HSPA8,HSPA8
DPY30,DPY30
PDE7A,PDE7A
SETBP1,SETBP1
SERPIND1,SERPIND1
MMP10,MMP10
DUOXA1,DUOXA1
QTRT1,QTRT1
OGDH,OGDH
TTC9,TTC9
LONP1,LONP1
TMEM65,TMEM65
ENGASE,ENGASE
DPH1,DPH1
FAIM,FAIM
OR51B6,OR51B6
CBX5,CBX5
TTF1,TTF1
ENSG00000262560,ENSG00000262560
MMP25,MMP25
PHACTR4,PHACTR4
CRYGD,CRYGD
MKRN1,MKRN1
MMRN1,MMRN1
PRUNE1,PRUNE1
KLHL2,KLHL2
HGNC:33868,HGNC:33868
GALP,GALP
OR5AS1,OR5AS1
SMDT1,SMDT1
ATG101,ATG101
SYVN1,SYVN1
SPATC1,SPATC1
EBF4,EBF4
TBX10,TBX10
HLA-DRB5,HLA-DRB5
CCDC140,CCDC140
SNX30,SNX30
POLR2G,POLR2G
SS18L1,SS18L1
PCBP4,PCBP4
RPL28,RPL28
OR5K1,OR5K1
SNAI2,SNAI2
POLR1A,POLR1A
PTGDS,PTGDS
SCEL,SCEL
GPR37L1,GPR37L1
HS6ST1,HS6ST1
TTC33,TTC33
CYP19A1,CYP19A1
TUT1,TUT1
NXPH2,NXPH2
CLDN12,CLDN12
HGNC:28329,HGNC:28329
HSPA2,HSPA2
FILIP1L,FILIP1L
ENSG00000260836,ENSG00000260836
ENSG00000282040,ENSG00000282040
CXCL2,CXCL2
TRAV9-1,TRAV9-1
CD37,CD37
TBL1Y,TBL1Y
PRSS50,PRSS50
SF3B3,SF3B3
ZNF660,ZNF660
KATNAL1,KATNAL1
BCL9,BCL9
CCDC117,CCDC117
FMC1,FMC1
RTN4,RTN4
ELOVL2,ELOVL2
GALNT10,GALNT10
SHPRH,SHPRH
ADPRH,ADPRH
CLPSL2,CLPSL2
PDCD4,PDCD4
HGNC:33793,HGNC:33793
HAPLN3,HAPLN3
NDUFV2,NDUFV2
RAB11A,RAB11A
OSCAR,OSCAR
PRDM2,PRDM2
TMEM86B,TMEM86B
ANGPTL1,ANGPTL1
ZNF568,ZNF568
RRM2B,RRM2B
PCDHGA2,PCDHGA2
NDUFA1,NDUFA1
DPF2,DPF2
CAND1,CAND1
IP6K3,IP6K3
RPL36AL,RPL36AL
KCNMB4,KCNMB4
ALAS1,ALAS1
GABRA4,GABRA4
SCN3B,SCN3B
TIA1,TIA1
CR2,CR2
TSHZ3,TSHZ3
ANKRD18A,ANKRD18A
GUK1,GUK1
CT45A10,CT45A10
SYT7,SYT7
HLA-A,HLA-A
AFTPH,AFTPH
ZNF510,ZNF510
C9orf116,C9orf116
MRPL37,MRPL37
CALY,CALY
EZH1,EZH1
PPIP5K2,PPIP5K2
DPYS,DPYS
TBC1D3G,TBC1D3G
DYNLRB1,DYNLRB1
MLXIP,MLXIP
HGNC:27521,HGNC:27521
NR1D1,NR1D1
PALM2-AKAP2,PALM2-AKAP2
ANKRD1,ANKRD1
GFPT1,GFPT1
MYBPHL,MYBPHL
SLC50A1,SLC50A1
FRMD5,FRMD5
RAD51AP1,RAD51AP1
UBAC1,UBAC1
CYP4A22,CYP4A22
IL2,IL2
DAPK1,DAPK1
FAM91A1,FAM91A1
AGBL4,AGBL4
ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3
RSPH4A,RSPH4A
ACR,ACR
ALS2CR12,ALS2CR12
FAM71D,FAM71D
SIX6,SIX6
CHMP1B,CHMP1B
SCN2A,SCN2A
ADAM2,ADAM2
DLL1,DLL1
HDDC3,HDDC3
TMEM184A,TMEM184A
WDR64,WDR64
EED,EED
ZNF470,ZNF470
SYCP2L,SYCP2L
HTRA2,HTRA2
DONSON,DONSON
TANC2,TANC2
GABPA,GABPA
ZNF529,ZNF529
SNF8,SNF8
KLHDC7A,KLHDC7A
KPNA6,KPNA6
MECOM,MECOM
LRRC59,LRRC59
DNMT1,DNMT1
SLC39A5,SLC39A5
TBCB,TBCB
GCHFR,GCHFR
KCNJ12,KCNJ12
AKT2,AKT2
IL17RA,IL17RA
PYCR1,PYCR1
ATP6V0A2,ATP6V0A2
ATP5I,ATP5I
LIG4,LIG4
MCRIP1,MCRIP1
IMPAD1,IMPAD1
ZNF174,ZNF174
PLCL1,PLCL1
KMT5C,KMT5C
INS-IGF2,INS-IGF2
SETD1A,SETD1A
CIDEA,CIDEA
RPE,RPE
GRINA,GRINA
TEC,TEC
SREBF2,SREBF2
FBP1,FBP1
LMO1,LMO1
SPATC1L,SPATC1L
WFIKKN1,WFIKKN1
CGGBP1,CGGBP1
KRTAP10-9,KRTAP10-9
DMBX1,DMBX1
MEMO1,MEMO1
USP40,USP40
PCYT1A,PCYT1A
KHDC3L,KHDC3L
BLMH,BLMH
ZNF100,ZNF100
FKBP4,FKBP4
SEC63,SEC63
KRTAP19-6,KRTAP19-6
ARFGAP2,ARFGAP2
NPAS2,NPAS2
POU5F2,POU5F2
CIZ1,CIZ1
NUMB,NUMB
GDAP2,GDAP2
SPOCK2,SPOCK2
TAS2R7,TAS2R7
APRT,APRT
SBK1,SBK1
HRAS,HRAS
SCAMP4,SCAMP4
STX1A,STX1A
OR5B12,OR5B12
IGDCC3,IGDCC3
HGNC:15755,HGNC:15755
MAN1A1,MAN1A1
TRPV2,TRPV2
CCS,CCS
TRAPPC13,TRAPPC13
SLC2A9,SLC2A9
HMGB1,HMGB1
ENSG00000271810,ENSG00000271810
ST18,ST18
GABRQ,GABRQ
SCN4A,SCN4A
ENSG00000268163,ENSG00000268163
SIX5,SIX5
KRTAP4-3,KRTAP4-3
PIK3C2B,PIK3C2B
TEDC2,TEDC2
UBE2Q2,UBE2Q2
METTL21A,METTL21A
ZNF439,ZNF439
NXF2B,NXF2B
RNF144B,RNF144B
INTS6L,INTS6L
DBNDD1,DBNDD1
PPP2R2B,PPP2R2B
NPHP4,NPHP4
CHST2,CHST2
C12orf65,C12orf65
ZNF418,ZNF418
FUT4,FUT4
NUGGC,NUGGC
KRAS,KRAS
C20orf173,C20orf173
EYA3,EYA3
ZFP69,ZFP69
ELOVL7,ELOVL7
MMP11,MMP11
OR2T11,OR2T11
ZNF141,ZNF141
DARS2,DARS2
TTC4,TTC4
GSK3B,GSK3B
ARSB,ARSB
MYH6,MYH6
RHBDL1,RHBDL1
TERB1,TERB1
RHOH,RHOH
NTRK3,NTRK3
KRTAP21-3,KRTAP21-3
MSH2,MSH2
ALOX15B,ALOX15B
PLB1,PLB1
RPL18A,RPL18A
ELP3,ELP3
CYP2C9,CYP2C9
SMPX,SMPX
JUNB,JUNB
SPESP1,SPESP1
DERL3,DERL3
HGFAC,HGFAC
NKX2-6,NKX2-6
ZNF732,ZNF732
NKX6-2,NKX6-2
DAZ1,DAZ1
PFKP,PFKP
ICK,ICK
UBXN4,UBXN4
C3orf22,C3orf22
CCDC30,CCDC30
GML,GML
EIF4A3,EIF4A3
EFNB1,EFNB1
TM6SF1,TM6SF1
ENOX2,ENOX2
PHF6,PHF6
ABHD8,ABHD8
C9,C9
TRGV5,TRGV5
CBR3,CBR3
TBC1D22B,TBC1D22B
AURKAIP1,AURKAIP1
FLOT2,FLOT2
KCNS3,KCNS3
STX11,STX11
ZDHHC6,ZDHHC6
KIAA0391,KIAA0391
SPDYC,SPDYC
RCCD1,RCCD1
RFK,RFK
TSPAN13,TSPAN13
ZBTB1,ZBTB1
MESP2,MESP2
C1orf158,C1orf158
SCN7A,SCN7A
SPRY1,SPRY1
NAP1L4,NAP1L4
TCF7,TCF7
BTG4,BTG4
ERH,ERH
H2BFWT,H2BFWT
OR5K4,OR5K4
ATAD5,ATAD5
HSF2BP,HSF2BP
PF4V1,PF4V1
ORC5,ORC5
TEX38,TEX38
HACE1,HACE1
ZFY,ZFY
PPDPFL,PPDPFL
VASP,VASP
CLTC,CLTC
GRAMD1B,GRAMD1B
FBXL19,FBXL19
ZNF711,ZNF711
RAB39B,RAB39B
MST1R,MST1R
BBS12,BBS12
PWWP2A,PWWP2A
NDUFS5,NDUFS5
CD46,CD46
CYP2C18,CYP2C18
SRD5A3,SRD5A3
NDUFS4,NDUFS4
KIAA1211,KIAA1211
BCAP29,BCAP29
SHARPIN,SHARPIN
PRKCB,PRKCB
UBE2I,UBE2I
TAPT1,TAPT1
MYOF,MYOF
C20orf202,C20orf202
CRYBA1,CRYBA1
DIP2A,DIP2A
KHDRBS1,KHDRBS1
SCAI,SCAI
NISCH,NISCH
ENSG00000258973,ENSG00000258973
IP6K1,IP6K1
ENSG00000258830,ENSG00000258830
SLC39A8,SLC39A8
VPS36,VPS36
TRPM7,TRPM7
TNPO2,TNPO2
DAPK3,DAPK3
ENSG00000216921,ENSG00000216921
TARS2,TARS2
FSTL5,FSTL5
AJAP1,AJAP1
HNRNPDL,HNRNPDL
FLT4,FLT4
PRRC1,PRRC1
FBXW10,FBXW10
ATF4,ATF4
OPN1LW,OPN1LW
ANTXR1,ANTXR1
BMP10,BMP10
FERMT1,FERMT1
PLD1,PLD1
PGGHG,PGGHG
LETM1,LETM1
TICRR,TICRR
COMMD1,COMMD1
C12orf76,C12orf76
PDGFC,PDGFC
TTLL2,TTLL2
TRAJ18,TRAJ18
TXNDC2,TXNDC2
PRMT3,PRMT3
ITGAX,ITGAX
SNRPA,SNRPA
ZNF260,ZNF260
MRPS7,MRPS7
TAS2R1,TAS2R1
ZBED5,ZBED5
USP47,USP47
KIDINS220,KIDINS220
FAM167B,FAM167B
ABHD5,ABHD5
HOPX,HOPX
LIN7A,LIN7A
CRABP2,CRABP2
ZBTB45,ZBTB45
RPL17,RPL17
AGTPBP1,AGTPBP1
KCNK2,KCNK2
PNLDC1,PNLDC1
SMIM14,SMIM14
WNT7A,WNT7A
BUD23,BUD23
UBE2W,UBE2W
F2RL2,F2RL2
GPAT4,GPAT4
TRBV9,TRBV9
ZC3H13,ZC3H13
ODC1,ODC1
CD3EAP,CD3EAP
IGKV6D-41,IGKV6D-41
FN3KRP,FN3KRP
MPC1,MPC1
OR2T4,OR2T4
KLK10,KLK10
SLC24A3,SLC24A3
ZCCHC24,ZCCHC24
CST9L,CST9L
IRGC,IRGC
MTMR2,MTMR2
TNS3,TNS3
NLGN2,NLGN2
FAAP24,FAAP24
MARS,MARS
MFSD11,MFSD11
ATP5EP2,ATP5EP2
SMARCA5,SMARCA5
NPC2,NPC2
IGHV3-16,IGHV3-16
MAD1L1,MAD1L1
SLC4A9,SLC4A9
NARF,NARF
C5orf49,C5orf49
HACD3,HACD3
DNAJC14,DNAJC14
POLR2K,POLR2K
SEPT4,SEPT4
ZBTB3,ZBTB3
ENSG00000268193,ENSG00000268193
C11orf21,C11orf21
OGFOD1,OGFOD1
NSUN7,NSUN7
GTF2H4,GTF2H4
WFDC5,WFDC5
ATP10A,ATP10A
SMC4,SMC4
RASEF,RASEF
CLK3,CLK3
PALB2,PALB2
C6orf203,C6orf203
DCAF12L2,DCAF12L2
FNDC10,FNDC10
TRAF2,TRAF2
CLLU1OS,CLLU1OS
NOP58,NOP58
ZBTB8A,ZBTB8A
RILP,RILP
DHX16,DHX16
GAB3,GAB3
IL2RG,IL2RG
SRRT,SRRT
SEMA6C,SEMA6C
IQCJ-SCHIP1,IQCJ-SCHIP1
SPRR3,SPRR3
HMGCS1,HMGCS1
ZMYND11,ZMYND11
CHCHD2,CHCHD2
PLA2G4D,PLA2G4D
KSR1,KSR1
MAOA,MAOA
YY2,YY2
RXFP3,RXFP3
NKAIN2,NKAIN2
TRIM49,TRIM49
P4HA2,P4HA2
RWDD2A,RWDD2A
PALM3,PALM3
RNF41,RNF41
ST7L,ST7L
MAP3K1,MAP3K1
CASZ1,CASZ1
TRAJ57,TRAJ57
ARAP3,ARAP3
SLC18A1,SLC18A1
SIK3,SIK3
MECP2,MECP2
C9orf40,C9orf40
CHRM3,CHRM3
C6orf10,C6orf10
RPL10A,RPL10A
TRGV8,TRGV8
CHURC1-FNTB,CHURC1-FNTB
OR52N4,OR52N4
CLEC9A,CLEC9A
RELL2,RELL2
CARD19,CARD19
TTLL1,TTLL1
PHC3,PHC3
BSND,BSND
MYO1B,MYO1B
WSCD2,WSCD2
ZNF707,ZNF707
SSX2,SSX2
RLN2,RLN2
PRELID1,PRELID1
CREB3L2,CREB3L2
RBM33,RBM33
MRPL19,MRPL19
CPTP,CPTP
IKBKB,IKBKB
TFB2M,TFB2M
SH3BGRL3,SH3BGRL3
ZCWPW2,ZCWPW2
MXRA8,MXRA8
PRKD3,PRKD3
TMEM164,TMEM164
TNFSF13,TNFSF13
SLC39A13,SLC39A13
ANKRD34B,ANKRD34B
RGS13,RGS13
CALML6,CALML6
LYZL4,LYZL4
ZNHIT3,ZNHIT3
ADIPOR1,ADIPOR1
CDC42,CDC42
CLRN1,CLRN1
NCAPG,NCAPG
HGNC:24687,HGNC:24687
FGD2,FGD2
OR5I1,OR5I1
ZZEF1,ZZEF1
PFDN4,PFDN4
TOP2B,TOP2B
DNAJC21,DNAJC21
G6PC2,G6PC2
OR4K2,OR4K2
HGNC:35152,HGNC:35152
GPR158,GPR158
AP1M2,AP1M2
DGLUCY,DGLUCY
AQP4,AQP4
ENSG00000274042,ENSG00000274042
CLIP4,CLIP4
AGO1,AGO1
YTHDC2,YTHDC2
APOC1,APOC1
AIF1L,AIF1L
OR2AP1,OR2AP1
EML1,EML1
SYNJ1,SYNJ1
TSPAN7,TSPAN7
HDAC2,HDAC2
FIGNL1,FIGNL1
SLC44A4,SLC44A4
GRIK1,GRIK1
NTNG1,NTNG1
CKMT2,CKMT2
COX20,COX20
REX1BD,REX1BD
S1PR2,S1PR2
ATL3,ATL3
RNF121,RNF121
SIAE,SIAE
UNQ9370/PRO34162,UNQ9370/PRO34162
HDDC2,HDDC2
PCGF2,PCGF2
LAMA4,LAMA4
NOL7,NOL7
CDC37L1,CDC37L1
MATN1,MATN1
STUM,STUM
SCUBE2,SCUBE2
ERBB3,ERBB3
LGALS9B,LGALS9B
FNBP1,FNBP1
BLOC1S2,BLOC1S2
KITLG,KITLG
CHST11,CHST11
PNMA2,PNMA2
DDIAS,DDIAS
DGKI,DGKI
KRTAP12-1,KRTAP12-1
PXK,PXK
RBPJL,RBPJL
C17orf98,C17orf98
ENSG00000266076,ENSG00000266076
CDC42BPA,CDC42BPA
PDCL2,PDCL2
FAM196A,FAM196A
RXRB,RXRB
DEFB103A,DEFB103A
OR52M1,OR52M1
LUZP1,LUZP1
ICAM5,ICAM5
ZBTB7A,ZBTB7A
XKR3,XKR3
HGNC:31365,HGNC:31365
CCDC88B,CCDC88B
HOXA11,HOXA11
TRBV6-6,TRBV6-6
COA4,COA4
RPL4,RPL4
CLIC4,CLIC4
ITPKA,ITPKA
MOB3A,MOB3A
ARMC8,ARMC8
ZFYVE16,ZFYVE16
SSMEM1,SSMEM1
C11orf52,C11orf52
PLP1,PLP1
C2CD3,C2CD3
TAOK3,TAOK3
NPAS3,NPAS3
IGLV4-60,IGLV4-60
E2F3,E2F3
DNAH10OS,DNAH10OS
ABCC3,ABCC3
CHL1,CHL1
IQCJ,IQCJ
ZNF655,ZNF655
KISS1,KISS1
CETP,CETP
TBCD,TBCD
GRTP1,GRTP1
CFAP65,CFAP65
IL10,IL10
AS3MT,AS3MT
RPRM,RPRM
NAV3,NAV3
SYNJ2BP,SYNJ2BP
ENSG00000259784,ENSG00000259784
RPRD2,RPRD2
MCHR2,MCHR2
TRHR,TRHR
YTHDF2,YTHDF2
SESN3,SESN3
LPCAT3,LPCAT3
NARS,NARS
TMCO6,TMCO6
AFM,AFM
IFT81,IFT81
RPS3A,RPS3A
TXNL4B,TXNL4B
AOC2,AOC2
CBX1,CBX1
CNN2,CNN2
SCYL1,SCYL1
CIDEC,CIDEC
UGT1A1,UGT1A1
PAX5,PAX5
IGF2BP2,IGF2BP2
DESI2,DESI2
SDE2,SDE2
DIP2B,DIP2B
SIPA1L3,SIPA1L3
SLC25A44,SLC25A44
HVCN1,HVCN1
SERPINC1,SERPINC1
GPR162,GPR162
C8orf46,C8orf46
SIGLEC12,SIGLEC12
DRAXIN,DRAXIN
SYNGR4,SYNGR4
MEX3C,MEX3C
EPHA7,EPHA7
OR5D13,OR5D13
CDHR5,CDHR5
EEF1G,EEF1G
HENMT1,HENMT1
KCNH1,KCNH1
MTERF4,MTERF4
HBD,HBD
TTC9C,TTC9C
RABEPK,RABEPK
KRTAP3-3,KRTAP3-3
SERPINF2,SERPINF2
TRAM2,TRAM2
ACAD8,ACAD8
RALGAPA1,RALGAPA1
C1QL4,C1QL4
ASL,ASL
ENSG00000267954,ENSG00000267954
BMS1,BMS1
STAM2,STAM2
NPBWR1,NPBWR1
KIAA0408,KIAA0408
OR10H3,OR10H3
FAM217B,FAM217B
CPT2,CPT2
PLA2G4C,PLA2G4C
MIB2,MIB2
CAPZB,CAPZB
OR10J3,OR10J3
MATN3,MATN3
INTU,INTU
MBOAT4,MBOAT4
CALCOCO1,CALCOCO1
C12orf56,C12orf56
BTNL8,BTNL8
C21orf58,C21orf58
BCL6,BCL6
ZDHHC3,ZDHHC3
RFWD2,RFWD2
LIMD2,LIMD2
KDM4D,KDM4D
ADAP2,ADAP2
WLS,WLS
ENSG00000272869,ENSG00000272869
CWH43,CWH43
BRK1,BRK1
CTTNBP2,CTTNBP2
KL,KL
WDR7,WDR7
NDEL1,NDEL1
DOCK5,DOCK5
FSCN1,FSCN1
MFSD1,MFSD1
ELP4,ELP4
ENSG00000254979,ENSG00000254979
ACSL5,ACSL5
PRLH,PRLH
FRG1,FRG1
EIF3E,EIF3E
PITPNM2,PITPNM2
NMBR,NMBR
MAP4K4,MAP4K4
ATP6AP1L,ATP6AP1L
ZRSR1,ZRSR1
NAE1,NAE1
HERPUD1,HERPUD1
XIAP,XIAP
HEYL,HEYL
OTOS,OTOS
PTDSS1,PTDSS1
CAPSL,CAPSL
IGHV3-15,IGHV3-15
ZNF681,ZNF681
FAM171A1,FAM171A1
ARRDC5,ARRDC5
ALX4,ALX4
MYZAP,MYZAP
TOMM34,TOMM34
CCNG2,CCNG2
COBL,COBL
PIBF1,PIBF1
PGLYRP4,PGLYRP4
ZNF727,ZNF727
C19orf54,C19orf54
NOL10,NOL10
ABHD13,ABHD13
BDH2,BDH2
ATP5L,ATP5L
MTRNR2L1,MTRNR2L1
ARFGAP3,ARFGAP3
SPTBN5,SPTBN5
C1QTNF7,C1QTNF7
CDS1,CDS1
MT1M,MT1M
G0S2,G0S2
PROS1,PROS1
SCPEP1,SCPEP1
PARD6G,PARD6G
ZNF223,ZNF223
RNF148,RNF148
CCDC173,CCDC173
GKN2,GKN2
DNMT3A,DNMT3A
CXorf38,CXorf38
BCL2A1,BCL2A1
OR4M2,OR4M2
TRIOBP,TRIOBP
STX18,STX18
IL16,IL16
LDLRAD2,LDLRAD2
PLXDC1,PLXDC1
DUSP12,DUSP12
CHD5,CHD5
ACVR1,ACVR1
ECE2,ECE2
KRT9,KRT9
ZNF675,ZNF675
BPI,BPI
OSTN,OSTN
GAGE12B,GAGE12B
ABRAXAS1,ABRAXAS1
IFNA1,IFNA1
HGNC:32062,HGNC:32062
YPEL3,YPEL3
SYTL5,SYTL5
FER,FER
GLCE,GLCE
EVPL,EVPL
HEPACAM,HEPACAM
C9orf129,C9orf129
PREB,PREB
REEP1,REEP1
ABCA2,ABCA2
ASB16,ASB16
TRAJ30,TRAJ30
PIP5K1A,PIP5K1A
ZNF112,ZNF112
ADAMTS8,ADAMTS8
SELENBP1,SELENBP1
FGD3,FGD3
DGCR8,DGCR8
CACNG7,CACNG7
SEC23IP,SEC23IP
RTN1,RTN1
MCF2L,MCF2L
HEXDC,HEXDC
TMEM80,TMEM80
ZNF697,ZNF697
CCDC155,CCDC155
GAMT,GAMT
PROCR,PROCR
LRPAP1,LRPAP1
NCOA4,NCOA4
TUBB8,TUBB8
CCNG1,CCNG1
SRARP,SRARP
EIF5A2,EIF5A2
ZNF280A,ZNF280A
CEP57,CEP57
LUC7L,LUC7L
OR2T10,OR2T10
GATA1,GATA1
TKTL2,TKTL2
OR8H3,OR8H3
TEX49,TEX49
LLGL2,LLGL2
FAM199X,FAM199X
CNIH2,CNIH2
BHMG1,BHMG1
EOGT,EOGT
SLC36A3,SLC36A3
SSX4,SSX4
EEF1B2,EEF1B2
POFUT2,POFUT2
NOTO,NOTO
SIGLEC10,SIGLEC10
EHD4,EHD4
ABCA7,ABCA7
SH2D7,SH2D7
PAAF1,PAAF1
PSMG1,PSMG1
USF2,USF2
SET,SET
ETV1,ETV1
IGSF9,IGSF9
USH1C,USH1C
TC2N,TC2N
TMED10,TMED10
EIF3G,EIF3G
CAMK2N2,CAMK2N2
IGSF11,IGSF11
SPRR2A,SPRR2A
IGLV10-54,IGLV10-54
KAZALD1,KAZALD1
PKHD1L1,PKHD1L1
HGNC:7170,HGNC:7170
ANXA5,ANXA5
CHRNG,CHRNG
SELENOT,SELENOT
KDM2A,KDM2A
C12orf43,C12orf43
ACSBG1,ACSBG1
HGNC:34511,HGNC:34511
IQCB1,IQCB1
TGM2,TGM2
ENSA,ENSA
HAGHL,HAGHL
PSMC3,PSMC3
CDKL2,CDKL2
ING4,ING4
NECTIN1,NECTIN1
USH1G,USH1G
IL1F10,IL1F10
DIRC3,DIRC3
NWD1,NWD1
ENSG00000258691,ENSG00000258691
LCE2B,LCE2B
RPS6KA4,RPS6KA4
CCDC13,CCDC13
BUB1B,BUB1B
SLC5A1,SLC5A1
CDC42SE2,CDC42SE2
TBC1D14,TBC1D14
ENTPD2,ENTPD2
JPH2,JPH2
CCNB3,CCNB3
NLRP3,NLRP3
SLC7A4,SLC7A4
PQLC1,PQLC1
BECN1,BECN1
CHKB,CHKB
TMEM82,TMEM82
FATE1,FATE1
CXorf40A,CXorf40A
UGT1A7,UGT1A7
LRRC3B,LRRC3B
LRRC42,LRRC42
SAMD4B,SAMD4B
CD7,CD7
RHOT1,RHOT1
PHOSPHO1,PHOSPHO1
TSTA3,TSTA3
SNN,SNN
SCARF2,SCARF2
CCNL2,CCNL2
KAAG1,KAAG1
ENSG00000251246,ENSG00000251246
OR10K1,OR10K1
MYO1G,MYO1G
FTMT,FTMT
